State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,Latitude,Longitude
madhya pradesh,raisen,gairatganj,Mustard,Mustard,Non-FAQ,28-02-2025,5000,5800,5800,23.40833333,78.22611111
madhya pradesh,raisen,gairatganj,Wheat,Wheat,FAQ,28-02-2025,2800,2810,2800,23.40833333,78.22611111
madhya pradesh,raisen,gairatganj,Paddy(Dhan)(Common),Puspa (MR 301),FAQ,28-02-2025,2460,2620,2580,23.40833333,78.22611111
madhya pradesh,raisen,gairatganj,buttery,Buttery,FAQ,28-02-2025,5640,6700,6700,23.40833333,78.22611111
madhya pradesh,raisen,gairatganj,Paddy(Dhan)(Common),Basumathi,Non-FAQ,28-02-2025,2500,2610,2549,23.40833333,78.22611111
madhya pradesh,raisen,gairatganj,Paddy(Dhan)(Common),Dhan,FAQ,28-02-2025,2400,2600,2550,23.40833333,78.22611111
madhya pradesh,raisen,gairatganj,Bengal Gram(Gram)(Whole),Gram,FAQ,28-02-2025,5542,6050,6050,23.40833333,78.22611111
madhya pradesh,raisen,gairatganj,Lentil (Masur)(Whole),Masur Dal,FAQ,28-02-2025,5826,5912,5912,23.40833333,78.22611111
chattisgarh,rajnandgaon,gandai,Tomato,Deshi,Non-FAQ,28-02-2025,800,1000,900,21.1,81.0333
chattisgarh,rajnandgaon,gandai,Potato,Potato,Non-FAQ,28-02-2025,1500,2200,1800,21.1,81.0333
madhya pradesh,dhar,gandhwani,Wheat,Wheat,FAQ,28-02-2025,2600,2615,2610,22.33555556,75.00527778
madhya pradesh,dhar,gandhwani,Maize,Local,FAQ,28-02-2025,2000,2100,2100,22.33555556,75.00527778
telangana,karimnagar,gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,28-02-2025,2300,2300,2300,18.25,79.01666667
maharashtra,parbhani,gangakhed,Soyabean,Yellow,Non-FAQ,28-02-2025,4000,4100,4000,18.87833333,76.84944444
maharashtra,parbhani,gangakhed,Wheat,Other,FAQ,28-02-2025,2500,3000,2500,18.87833333,76.84944444
maharashtra,parbhani,gangakhed,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,28-02-2025,7000,7050,7000,18.87833333,76.84944444
maharashtra,chattrapati sambhajinagar,gangapur,Jowar(Sorghum),Other,Local,28-02-2025,1840,2180,2000,19.88,75.32
maharashtra,chattrapati sambhajinagar,gangapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,28-02-2025,2730,2900,2840,19.88,75.32
maharashtra,chattrapati sambhajinagar,gangapur,Wheat,Other,FAQ,28-02-2025,2475,2886,2790,19.88,75.32
maharashtra,chattrapati sambhajinagar,gangapur,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,28-02-2025,6250,6981,6840,19.88,75.32
maharashtra,chattrapati sambhajinagar,gangapur,Bengal Gram(Gram)(Whole),Other,Non-FAQ,28-02-2025,5100,5346,5300,19.88,75.32
madhya pradesh,vidisha,ganjbasoda,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),FAQ,28-02-2025,4300,4300,4300,23.90083333,78.055
madhya pradesh,vidisha,ganjbasoda,Wheat,Wheat,FAQ,28-02-2025,2700,3051,2700,23.90083333,78.055
madhya pradesh,vidisha,ganjbasoda,Paddy(Dhan)(Common),Basmati 1509,Non-FAQ,28-02-2025,2560,2666,2560,23.90083333,78.055
madhya pradesh,vidisha,ganjbasoda,Black Gram (Urd Beans)(Whole),Urda/Urd,FAQ,28-02-2025,3600,6000,6000,23.90083333,78.055
madhya pradesh,vidisha,ganjbasoda,Lentil (Masur)(Whole),Masur Dal,Non-FAQ,28-02-2025,5800,5850,5800,23.90083333,78.055
madhya pradesh,vidisha,ganjbasoda,Mustard,Mustard-Organic,FAQ,28-02-2025,5600,5600,5600,23.90083333,78.055
madhya pradesh,vidisha,ganjbasoda,Wheat,Malwa Shakti,FAQ,28-02-2025,2702,3045,3045,23.90083333,78.055
madhya pradesh,vidisha,ganjbasoda,Bengal Gram(Gram)(Whole),Gram,FAQ,28-02-2025,4000,5700,5300,23.90083333,78.055
madhya pradesh,vidisha,ganjbasoda,Wheat,Mill Quality,FAQ,28-02-2025,2822,3035,3035,23.90083333,78.055
madhya pradesh,vidisha,ganjbasoda,Green Gram Dal (Moong Dal),Green gram,FAQ,28-02-2025,6500,6500,6500,23.90083333,78.055
madhya pradesh,sagar,garhakota,buttery,Buttery,FAQ,28-02-2025,5025,5025,5025,23.78388889,79.12888889
madhya pradesh,sagar,garhakota,Green Peas,Pea,FAQ,28-02-2025,3535,3605,3605,23.78388889,79.12888889
madhya pradesh,sagar,garhakota,Soyabean,Soyabeen,FAQ,28-02-2025,3655,3800,3800,23.78388889,79.12888889
madhya pradesh,sagar,garhakota,Lentil (Masur)(Whole),Masur Dal,FAQ,28-02-2025,5755,6000,6000,23.78388889,79.12888889
chattisgarh,gariyaband,gariyaband,Maize,Hybrid,Non-FAQ,28-02-2025,2000,2000,2000,20.0333,81.3833
madhya pradesh,mandsaur,garoth,Soyabean,Soyabeen,Non-FAQ,28-02-2025,3631,3891,3891,24.50888889,75.74444444
madhya pradesh,mandsaur,garoth,Wheat,Wheat,Non-FAQ,28-02-2025,2666,2683,2683,24.50888889,75.74444444
chattisgarh,dhamtari,gattasilli,Paddy(Dhan)(Common),I.R. 36,Non-FAQ,28-02-2025,2100,2100,2100,20.75,81.35
madhya pradesh,indore,gautampura,Wheat,Wheat,FAQ,28-02-2025,2611,2700,2700,22.84333333,75.53944444
madhya pradesh,indore,gautampura,Soyabean,Soyabeen,FAQ,28-02-2025,4025,4050,4050,22.84333333,75.53944444
madhya pradesh,indore,gautampura,Soyabean,Soybean-Organic,FAQ,28-02-2025,4010,4010,4010,22.84333333,75.53944444
madhya pradesh,indore,gautampura,Wheat,Wheat-Organic,FAQ,28-02-2025,2700,2700,2700,22.84333333,75.53944444
madhya pradesh,seoni,ghansour,Maize,Local,Non-FAQ,28-02-2025,1850,2050,1950,21.875,79.76166667
chattisgarh,raigarh,gharghoda,Maize,Local,Non-FAQ,28-02-2025,1750,1750,1750,21.9333,83.6333
maharashtra,yavatmal,ghatanji,Cotton,LRA,Non-FAQ,28-02-2025,6850,7100,7000,20.13333333,78.31666667
maharashtra,nashik,ghoti,Cauliflower,Other,Local,28-02-2025,1000,1400,1200,20.53333333,74.38333333
maharashtra,nashik,ghoti,Cucumbar(Kheera),Other,Local,28-02-2025,1000,1400,1200,20.53333333,74.38333333
maharashtra,nashik,ghoti,Cabbage,Other,Local,28-02-2025,600,800,700,20.53333333,74.38333333
maharashtra,nashik,ghoti,Chilly Capsicum,Other,Local,28-02-2025,1600,1800,1700,20.53333333,74.38333333
chattisgarh,dantewada,gidam,Paddy(Dhan)(Common),1001,Non-FAQ,28-02-2025,2100,2300,2200,18.85,81.5
gujarat,panchmahals,gogamba,Cotton,Other,FAQ,28-02-2025,6200,6650,6400,22.725,73.75833333
gujarat,panchmahals,gogamba,Maize,Deshi Red,FAQ,28-02-2025,2550,2700,2650,22.725,73.75833333
gujarat,panchmahals,gogamba,Arhar (Tur/Red Gram)(Whole),Other,FAQ,28-02-2025,7500,8200,7850,22.725,73.75833333
gujarat,panchmahals,gogamba(similiya),Arhar (Tur/Red Gram)(Whole),Other,FAQ,28-02-2025,7400,8000,7650,22.725,73.75833333
gujarat,panchmahals,gogamba(similiya),Maize,Deshi Red,FAQ,28-02-2025,2500,2700,2600,22.725,73.75833333
madhya pradesh,bhind,gohad,Mustard,Sarson(Black),Non-FAQ,28-02-2025,5510,5900,5650,26.52138889,78.73055556
gujarat,rajkot,gondal(veg.market gondal),Green Chilli,Green Chilly,FAQ,28-02-2025,1000,3000,2000,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Pumpkin,Pumpkin,FAQ,28-02-2025,2000,3000,2500,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Tomato,Tomato,FAQ,28-02-2025,100,1000,550,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Potato,Potato,FAQ,28-02-2025,200,320,260,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Apple,Apple,Medium,28-02-2025,5500,18000,11750,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Brinjal,Brinjal,FAQ,28-02-2025,200,1500,850,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Cucumbar(Kheera),Cucumbar,FAQ,28-02-2025,500,2500,1500,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Papaya,Other,Medium,28-02-2025,2000,3500,2750,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Lemon,Other,FAQ,28-02-2025,2000,8000,5000,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Cabbage,Cabbage,FAQ,28-02-2025,100,500,300,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Cauliflower,Cauliflower,FAQ,28-02-2025,500,1000,750,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Guar,Gwar,FAQ,28-02-2025,3000,9000,6000,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Carrot,Carrot,FAQ,28-02-2025,500,1200,850,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Bhindi(Ladies Finger),Bhindi,FAQ,28-02-2025,2000,5000,3500,21.6625,70.34166667
gujarat,rajkot,gondal(veg.market gondal),Guava,Guava,Medium,28-02-2025,2000,5000,3500,21.6625,70.34166667
maharashtra,chandrapur,gondpimpri,Paddy(Dhan)(Common),Other,FAQ,28-02-2025,2875,2950,2900,19.72277778,79.69305556
madhya pradesh,dindori,gorakhpur,Lentil (Masur)(Whole),Local,Non-FAQ,28-02-2025,4500,4500,4500,23.15277778,79.9275
madhya pradesh,dindori,gorakhpur,Paddy(Dhan)(Common),Paddy,FAQ,28-02-2025,2100,2100,2100,23.15277778,79.9275
madhya pradesh,dindori,gorakhpur,Lentil (Masur)(Whole),Masur Dal,FAQ,28-02-2025,5500,5505,5500,23.15277778,79.9275
madhya pradesh,dindori,gorakhpur,Paddy(Dhan)(Common),Common,FAQ,28-02-2025,2000,2100,2100,23.15277778,79.9275
maharashtra,gondiya,goregaon,Paddy(Dhan)(Common),Other,FAQ,28-02-2025,2300,2300,2300,21.33333333,80.21666667
madhya pradesh,narsinghpur,gotegaon,Maize,Yellow,FAQ,28-02-2025,2415,2415,2415,23.03944444,79.48055556
madhya pradesh,narsinghpur,gotegaon,Wheat,Wheat,FAQ,28-02-2025,2675,2900,2875,23.03944444,79.48055556
madhya pradesh,narsinghpur,gotegaon,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),FAQ,28-02-2025,6575,6600,6600,23.03944444,79.48055556
madhya pradesh,narsinghpur,gotegaon,Lentil (Masur)(Whole),Masur Dal,FAQ,28-02-2025,4600,5690,5690,23.03944444,79.48055556
madhya pradesh,narsinghpur,gotegaon,Maize,Local,Non-FAQ,28-02-2025,2233,2265,2265,23.03944444,79.48055556
karnataka,kolar,gowribidanoor,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,28-02-2025,10200,12800,11500,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Bitter gourd,Bitter Gourd,FAQ,28-02-2025,1000,2000,1500,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Carrot,Carrot,FAQ,28-02-2025,2500,3500,3000,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,28-02-2025,600,1000,800,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Thondekai,Thondekai,FAQ,28-02-2025,1000,2000,1500,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Cauliflower,Local,FAQ,28-02-2025,800,1500,1000,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Onion,Onion,FAQ,28-02-2025,2500,3500,3000,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Bhindi(Ladies Finger),Bhindi,FAQ,28-02-2025,1500,2500,2000,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Raddish,Raddish,FAQ,28-02-2025,700,1000,900,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Green Chilli,Green Chilly,FAQ,28-02-2025,5000,6000,5500,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Knool Khol,Knool Khol,FAQ,28-02-2025,800,1000,900,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Cabbage,Cabbage,FAQ,28-02-2025,600,800,700,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Brinjal,Round,FAQ,28-02-2025,600,800,700,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Bottle gourd,Bottle Gourd,FAQ,28-02-2025,1000,2000,1500,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Beans,Beans (Whole),FAQ,28-02-2025,1000,2000,1500,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Tomato,Tomato,FAQ,28-02-2025,800,1000,900,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Rice,Sona,FAQ,28-02-2025,4300,5000,4650,13.70833333,77.86944444
karnataka,kolar,gowribidanoor,Beetroot,Beetroot,FAQ,28-02-2025,1000,2000,1500,13.70833333,77.86944444
telangana,hyderabad,gudimalkapur,Tomato,Deshi,FAQ,28-02-2025,300,1000,600,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Daila(Chandni),Dalia(Chandani),FAQ,28-02-2025,20,40,30,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Onion Green,Onion Green,FAQ,28-02-2025,2000,3000,2500,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Cucumbar(Kheera),Cucumbar,FAQ,28-02-2025,1000,2500,1500,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Drumstick,Drumstick,FAQ,28-02-2025,2500,4500,3000,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Pumpkin,Other,FAQ,28-02-2025,800,1000,900,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Jasmine,Jasmine,FAQ,28-02-2025,140,200,170,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Green Chilli,Green Chilly,FAQ,28-02-2025,2200,3000,2500,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Ridgeguard(Tori),Other,FAQ,28-02-2025,2000,3500,2700,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Rose(Loose)),Other,FAQ,28-02-2025,150,200,175,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Carnation,Cornation,FAQ,28-02-2025,200,250,230,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Capsicum,Capsicum,FAQ,28-02-2025,1000,2500,2000,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Brinjal,Arkasheela Mattigulla,FAQ,28-02-2025,300,1000,500,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Banana - Green,Banana - Green,FAQ,28-02-2025,2000,3000,2500,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Jarbara,Jerbara,FAQ,28-02-2025,120,160,140,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Lilly,Lily,FAQ,28-02-2025,8,14,11,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Gladiolus Cut Flower,Gladiolus Cut Flower,FAQ,28-02-2025,60,80,70,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Potato,(Red Nanital),FAQ,28-02-2025,400,2000,1500,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Beetroot,Beetroot,FAQ,28-02-2025,800,1400,1000,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Onion,1st Sort,FAQ,28-02-2025,600,3200,2100,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Raddish,Other,FAQ,28-02-2025,800,800,800,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Kankambra,Kankambra,FAQ,28-02-2025,300,400,350,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Carrot,Carrot,FAQ,28-02-2025,500,1500,1000,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Astera,Astera,FAQ,28-02-2025,120,140,130,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Bitter gourd,Bitter Gourd,FAQ,28-02-2025,2000,3500,2800,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Cabbage,Cabbage,FAQ,28-02-2025,200,500,300,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Bottle gourd,Bottle Gourd,FAQ,28-02-2025,300,700,500,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Field Pea,Field Pea,FAQ,28-02-2025,1500,3000,2500,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Kakada,Kakada,FAQ,28-02-2025,200,400,300,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Marigold(loose),Marigold(Loose),FAQ,28-02-2025,40,60,50,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,French Beans (Frasbean),French Beans (Frasbean),FAQ,28-02-2025,1800,3000,2200,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Cauliflower,African Sarson,FAQ,28-02-2025,800,1000,900,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Bhindi(Ladies Finger),Bhindi,FAQ,28-02-2025,1200,2800,1600,17.40055556,78.5175
telangana,hyderabad,gudimalkapur,Cluster beans,Cluster Beans,FAQ,28-02-2025,2500,3200,3000,17.40055556,78.5175
madhya pradesh,vidisha,gulabganj,Soyabean,Yellow,FAQ,28-02-2025,3600,3800,3800,23.90083333,78.055
madhya pradesh,guna,guna,Coriander(Leaves),Coriander,FAQ,28-02-2025,4050,7650,7650,24.0625,77.25472222
madhya pradesh,guna,guna,Paddy(Dhan)(Common),Dhan,FAQ,28-02-2025,2090,2180,2180,24.0625,77.25472222
madhya pradesh,guna,guna,Maize,Local,FAQ,28-02-2025,2080,2550,2260,24.0625,77.25472222
madhya pradesh,guna,guna,Mustard,Mustard,FAQ,28-02-2025,5000,8380,8380,24.0625,77.25472222
karnataka,chamrajnagar,gundlupet,Tamarind Fruit,Tamarind Fruit,FAQ,28-02-2025,1826,1844,1844,11.8,76.68611111
karnataka,chamrajnagar,gundlupet,Beans,Beans (Whole),FAQ,28-02-2025,2400,2600,2400,11.8,76.68611111
karnataka,chamrajnagar,gundlupet,Turmeric,Local,FAQ,28-02-2025,7500,13500,12900,11.8,76.68611111
karnataka,chamrajnagar,gundlupet,Kulthi(Horse Gram),Horse gram (Whole),FAQ,28-02-2025,4000,4000,4000,11.8,76.68611111
karnataka,chamrajnagar,gundlupet,Green Chilli,Green Chilly,FAQ,28-02-2025,2200,2200,2200,11.8,76.68611111
karnataka,chamrajnagar,gundlupet,Tomato,Tomato,FAQ,28-02-2025,800,1000,900,11.8,76.68611111
karnataka,chamrajnagar,gundlupet,Maize,Hybrid/Local,FAQ,28-02-2025,2100,2200,2200,11.8,76.68611111
chattisgarh,balod,gurur,Paddy(Dhan)(Common),I.R. 64,Non-FAQ,28-02-2025,2230,2250,2240,20.8667,81.0167
gujarat,chhota udaipur,hadad,Cotton,Shanker 6 (B) 30mm FIne,FAQ,28-02-2025,7200,7471,7325,22.14,73.8
gujarat,chhota udaipur,hadad,Arhar (Tur/Red Gram)(Whole),Other,FAQ,28-02-2025,7200,7600,7400,22.14,73.8
karnataka,karwar(uttar kannad),haliyala,Paddy(Dhan)(Common),Paddy Medium,FAQ,28-02-2025,2200,2330,2300,14.8,74.125
karnataka,karwar(uttar kannad),haliyala,Maize,Hybrid/Local,FAQ,28-02-2025,2320,2400,2320,14.8,74.125
karnataka,davangere,harappana halli,Jowar(Sorghum),Jowar Hybrid,FAQ,28-02-2025,2300,2300,2300,14.4667,75.9167
karnataka,davangere,harappana halli,Sajje,Sajje,FAQ,28-02-2025,2300,2300,2300,14.4667,75.9167
karnataka,davangere,harappana halli,Ragi (Finger Millet),Local,FAQ,28-02-2025,3100,3305,3220,14.4667,75.9167
karnataka,davangere,harihara,Maize,Hybrid/Local,FAQ,28-02-2025,2230,2480,2355,14.4667,75.9167
gujarat,patan,harij,Cummin Seed(Jeera),Other,FAQ,28-02-2025,18590,20380,19475,23.6625,72.27916667
gujarat,patan,harij,Castor Seed,Other,FAQ,28-02-2025,6160,6385,6272,23.6625,72.27916667
gujarat,patan,harij,Mustard,Other,FAQ,28-02-2025,4750,5685,5210,23.6625,72.27916667
gujarat,patan,harij,Guar Seed(Cluster Beans Seed),Other,FAQ,28-02-2025,3850,4750,4300,23.6625,72.27916667
madhya pradesh,chhatarpur,harpalpur,Wheat,Wheat,FAQ,28-02-2025,2850,2900,2900,24.54694444,79.25277778
madhya pradesh,chhatarpur,harpalpur,Green Peas,Pea,FAQ,28-02-2025,3752,6661,6661,24.54694444,79.25277778
madhya pradesh,chhatarpur,harpalpur,Groundnut,Big (With Shell),FAQ,28-02-2025,4120,4399,4399,24.54694444,79.25277778
madhya pradesh,khandwa,harsood,Bengal Gram(Gram)(Whole),Gram,Non-FAQ,28-02-2025,3813,5125,5101,21.8,76.35
madhya pradesh,khandwa,harsood,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),FAQ,28-02-2025,5701,6500,6500,21.8,76.35
madhya pradesh,damoh,hata,Soyabean,Soyabeen,Non-FAQ,28-02-2025,3600,3650,3650,24.11055556,79.35305556
gujarat,sabarkantha,himatnagar,Mustard,Mustard,Non-FAQ,28-02-2025,4900,5555,5250,23.25277778,73.2125
gujarat,sabarkantha,himatnagar,Castor Seed,Castor seed,FAQ,28-02-2025,6200,6260,6250,23.25277778,73.2125
gujarat,sabarkantha,himatnagar,Groundnut,JL-24,Non-FAQ,28-02-2025,4800,6780,6200,23.25277778,73.2125
gujarat,sabarkantha,himatnagar,Guar Seed(Cluster Beans Seed),Other,FAQ,28-02-2025,4060,4850,4500,23.25277778,73.2125
gujarat,sabarkantha,himatnagar,Groundnut,JL-24,FAQ,28-02-2025,6783,7225,7000,23.25277778,73.2125
gujarat,sabarkantha,himatnagar,Arhar (Tur/Red Gram)(Whole),Local,Non-FAQ,28-02-2025,6670,7025,6900,23.25277778,73.2125
gujarat,sabarkantha,himatnagar,Cotton,Cotton (Unginned),FAQ,28-02-2025,7121,7390,7260,23.25277778,73.2125
gujarat,sabarkantha,himatnagar,Wheat,Sonalika,FAQ,28-02-2025,3070,3305,3200,23.25277778,73.2125
gujarat,sabarkantha,himatnagar,Cotton,Cotton (Unginned),Non-FAQ,28-02-2025,6450,7120,6800,23.25277778,73.2125
gujarat,sabarkantha,himatnagar,Soyabean,Yellow,Non-FAQ,28-02-2025,3850,3995,3950,23.25277778,73.2125
maharashtra,wardha,hinganghat,Bengal Gram(Gram)(Whole),Other,Non-FAQ,28-02-2025,5010,5435,5220,20.55,78.81666667
maharashtra,wardha,hinganghat,Cotton,Other,FAQ,28-02-2025,7121,7385,7248,20.55,78.81666667
maharashtra,wardha,hinganghat,Bengal Gram(Gram)(Whole),Other,FAQ,28-02-2025,5445,5450,5447,20.55,78.81666667
maharashtra,wardha,hinganghat,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,28-02-2025,5780,7545,6705,20.55,78.81666667
maharashtra,wardha,hinganghat,Cotton,Other,Non-FAQ,28-02-2025,6950,7120,7005,20.55,78.81666667
maharashtra,wardha,hinganghat,Arhar (Tur/Red Gram)(Whole),Other,FAQ,28-02-2025,7560,7810,7670,20.55,78.81666667
maharashtra,wardha,hinganghat,Wheat,Other,FAQ,28-02-2025,2515,2815,2700,20.55,78.81666667
maharashtra,wardha,hinganghat,Soyabean,Yellow,Non-FAQ,28-02-2025,2700,4155,3750,20.55,78.81666667
maharashtra,nagpur,hingna,Cotton,Desi,Local,28-02-2025,6700,7050,6950,20.80277778,79.42861111
maharashtra,hingoli,hingoli(kanegoan naka),Soyabean,Yellow,Non-FAQ,28-02-2025,3650,3970,3810,19.45027778,77.13777778
maharashtra,hingoli,hingoli(kanegoan naka),Bengal Gram(Gram)(Whole),Other,Non-FAQ,28-02-2025,4950,5250,5100,19.45027778,77.13777778
karnataka,haveri,hirekerur,Green Gram (Moong)(Whole),Green (Whole),FAQ,28-02-2025,8320,8320,8320,14.7,75.5
karnataka,haveri,hirekerur,Jowar(Sorghum),Hybrid,FAQ,28-02-2025,3160,3160,3160,14.7,75.5
karnataka,haveri,hirekerur,Coconut,Grade-I,FAQ,28-02-2025,14,14,14,14.7,75.5
karnataka,haveri,hirekerur,Maize,Local,FAQ,28-02-2025,1900,2400,2183,14.7,75.5
karnataka,haveri,hirekerur,Ragi (Finger Millet),Red,FAQ,28-02-2025,4120,4120,4120,14.7,75.5
karnataka,haveri,hirekerur,Paddy(Dhan)(Common),Paddy,FAQ,28-02-2025,2400,2400,2400,14.7,75.5
karnataka,haveri,hirekerur,Sunflower,Hybrid,FAQ,28-02-2025,6000,6000,6000,14.7,75.5
karnataka,haveri,hirekerur,Ginger(Green),Green Ginger,FAQ,28-02-2025,1110,1110,1110,14.7,75.5
karnataka,chitradurga,hiriyur,Maize,Hybrid/Local,FAQ,28-02-2025,2500,2500,2500,13.81722222,75.6675
karnataka,chitradurga,holalkere,Arecanut(Betelnut/Supari),Rashi,FAQ,28-02-2025,12000,52390,28560,14.18333333,76.675
karnataka,chitradurga,holalkere,Ragi (Finger Millet),Red,FAQ,28-02-2025,3100,3100,3100,14.18333333,76.675
karnataka,davangere,honnali,Ginger(Green),Green Ginger,FAQ,28-02-2025,1400,1600,1500,14.4667,75.9167
madhya pradesh,hoshangabad,hoshangabad,Paddy(Dhan)(Common),Basumathi,Non-FAQ,28-02-2025,2350,2765,2700,22.73555556,78.07361111
karnataka,bangalore,hoskote,Beetroot,Beetroot,FAQ,28-02-2025,2400,2600,2500,12.9716,77.5946
karnataka,bangalore,hoskote,Raddish,Raddish,FAQ,28-02-2025,2100,2300,2200,12.9716,77.5946
karnataka,dharwad,hubli (amaragol),Onion,Local,FAQ,28-02-2025,500,2250,1250,15.45944444,74.95305556
karnataka,dharwad,hubli (amaragol),Potato,Potato,FAQ,28-02-2025,1000,1700,1400,15.45944444,74.95305556
karnataka,dharwad,hubli (amaragol),Onion,Puna,FAQ,28-02-2025,500,3200,1600,15.45944444,74.95305556
telangana,karimnagar,husnabad,Maize,Medium,Non-FAQ,28-02-2025,2225,2325,2300,18.25,79.01666667
telangana,karimnagar,huzzurabad,Paddy(Dhan)(Common),1001,FAQ,28-02-2025,2300,2300,2300,18.25,79.01666667
telangana,karimnagar,huzzurabad,Paddy(Dhan)(Common),MTU-1010,FAQ,28-02-2025,2320,2320,2320,18.25,79.01666667
madhya pradesh,indore,indore,Green Peas,Pea,FAQ,28-02-2025,3950,3950,3950,22.84333333,75.53944444
madhya pradesh,indore,indore,Onion,Onion,Non-FAQ,28-02-2025,1176,2567,2567,22.84333333,75.53944444
madhya pradesh,indore,indore,Wheat,Wheat,FAQ,28-02-2025,2125,3231,3181,22.84333333,75.53944444
